analysis_tier,dataset,model,corruption_scope,severity,method,metric,signal_label,n_replicates,mean,std,clean_mean,frozen_cutoff,normalized_mean,normalized_std,crossing_severity
secondary/exploratory,smids,mobilenet_v3_large,jpeg,4,raw_softmax,ece,ECE,3,0.2434166683091058,0.23358074450749644,0.03958280318313167,0.07916560636626334,5.149556088358051,5.901066264226521,3.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,5,raw_softmax,ece,ECE,3,0.44162923051251307,0.2002415474500619,0.03958280318313167,0.07916560636626334,10.157098411380694,5.058801584204007,3.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,0,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.21680468817551923,0.032669039399142466,0.21680468817551923,0.43360937635103847,0.0,0.15068419264390856,
secondary/exploratory,smids,mobilenet_v3_large,jpeg,1,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.25551730891068775,0.014855322046154171,0.21680468817551923,0.43360937635103847,0.17855988752340918,0.06851937645429375,
secondary/exploratory,smids,mobilenet_v3_large,jpeg,2,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.29548563559850055,0.005505527491477964,0.21680468817551923,0.43360937635103847,0.3629116514274052,0.025393950369840882,
secondary/exploratory,smids,mobilenet_v3_large,jpeg,3,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.3189232250054677,0.01840809759769413,0.21680468817551923,0.43360937635103847,0.47101627593622913,0.08490636320000344,
secondary/exploratory,smids,mobilenet_v3_large,jpeg,4,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.33527757227420807,0.08969511274664803,0.21680468817551923,0.43360937635103847,0.5464498258579001,0.4137138984468513,
secondary/exploratory,smids,mobilenet_v3_large,jpeg,5,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.33553601304690045,0.19158815792562836,0.21680468817551923,0.43360937635103847,0.5476418700653721,0.88369010623296,
secondary/exploratory,smids,mobilenet_v3_large,jpeg,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.05416666666666664,0.014433756729740645,0.05416666666666664,0.10833333333333328,0.0,0.26646935501059665,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.06805555555555554,0.01878854063676206,0.05416666666666664,0.10833333333333328,0.25641025641025667,0.34686536560176123,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.1111111111111111,0.019245008972987504,0.05416666666666664,0.10833333333333328,1.0512820512820522,0.3552924733474618,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.18333333333333335,0.09213893494789992,0.05416666666666664,0.10833333333333328,2.3846153846153864,1.7010264913458455,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.3138888888888889,0.23549347321300843,0.05416666666666664,0.10833333333333328,4.794871794871797,4.347571813163235,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.5041666666666667,0.10921118685067632,0.05416666666666664,0.10833333333333328,8.307692307692312,2.016206526474025,2.0
secondary/exploratory,smids,resnet50,jpeg,0,aps,conformal_coverage,APS coverage,5,0.9773333333333334,0.013824294235551829,0.9773333333333334,0.85,-0.0,0.10856775577658498,
secondary/exploratory,smids,resnet50,jpeg,1,aps,conformal_coverage,APS coverage,5,0.9786666666666666,0.012823589374447483,0.9773333333333334,0.85,-0.010471204188480515,0.10070881707681263,
secondary/exploratory,smids,resnet50,jpeg,2,aps,conformal_coverage,APS coverage,5,0.9826666666666668,0.010110500592068684,0.9773333333333334,0.85,-0.041884816753927294,0.079401837110487,
secondary/exploratory,smids,resnet50,jpeg,3,aps,conformal_coverage,APS coverage,5,0.9806666666666665,0.012337837015547784,0.9773333333333334,0.85,-0.026178010471202162,0.0968940079755061,
secondary/exploratory,smids,resnet50,jpeg,4,aps,conformal_coverage,APS coverage,5,0.9806666666666668,0.005962847939999459,0.9773333333333334,0.85,-0.026178010471204778,0.04682864874345122,
secondary/exploratory,smids,resnet50,jpeg,5,aps,conformal_coverage,APS coverage,5,0.874,0.06304319506849605,0.9773333333333334,0.85,0.8115183246073298,0.4951036261923771,
secondary/exploratory,smids,resnet50,jpeg,0,raw_softmax,accuracy,Accuracy,5,0.8966666666666667,0.007071067811865407,0.8966666666666667,0.8466666666666667,-0.0,0.141421356237308,5.0
secondary/exploratory,smids,resnet50,jpeg,1,raw_softmax,accuracy,Accuracy,5,0.9053333333333333,0.014259499757471648,0.8966666666666667,0.8466666666666667,-0.17333333333333184,0.2851899951494327,5.0
secondary/exploratory,smids,resnet50,jpeg,2,raw_softmax,accuracy,Accuracy,5,0.9026666666666667,0.014981470036162806,0.8966666666666667,0.8466666666666667,-0.12,0.29962940072325583,5.0
secondary/exploratory,smids,resnet50,jpeg,3,raw_softmax,accuracy,Accuracy,5,0.9013333333333332,0.016431676725154946,0.8966666666666667,0.8466666666666667,-0.09333333333332963,0.3286335345030986,5.0
secondary/exploratory,smids,resnet50,jpeg,4,raw_softmax,accuracy,Accuracy,5,0.8633333333333333,0.02068278940998475,0.8966666666666667,0.8466666666666667,0.6666666666666682,0.4136557881996947,5.0
secondary/exploratory,smids,resnet50,jpeg,5,raw_softmax,accuracy,Accuracy,5,0.6359999999999999,0.08555050490142584,0.8966666666666667,0.8466666666666667,5.213333333333332,1.7110100980285152,5.0
secondary/exploratory,smids,resnet50,jpeg,0,raw_softmax,ece,ECE,5,0.0468318364024162,0.010724334451363692,0.0468318364024162,0.0936636728048324,0.0,0.22899666712216285,5.0
secondary/exploratory,smids,resnet50,jpeg,1,raw_softmax,ece,ECE,5,0.040066149095694184,0.008315382976862669,0.0468318364024162,0.0936636728048324,-0.1444676917767195,0.1775583367137329,5.0
secondary/exploratory,smids,resnet50,jpeg,2,raw_softmax,ece,ECE,5,0.04076993777354554,0.010199662448456714,0.0468318364024162,0.0936636728048324,-0.12943969518474632,0.21779334811501183,5.0
secondary/exploratory,smids,resnet50,jpeg,3,raw_softmax,ece,ECE,5,0.0368908543984095,0.009816699710608405,0.0468318364024162,0.0936636728048324,-0.21226974570430923,0.20961594643130269,5.0
secondary/exploratory,smids,resnet50,jpeg,4,raw_softmax,ece,ECE,5,0.05405211246013636,0.010330384117418876,0.0468318364024162,0.0936636728048324,0.1541745234092004,0.2205846473465623,5.0
secondary/exploratory,smids,resnet50,jpeg,5,raw_softmax,ece,ECE,5,0.2341899886926015,0.07642797474479415,0.0468318364024162,0.0936636728048324,4.000657814915814,1.6319662139247437,5.0
secondary/exploratory,smids,resnet50,jpeg,0,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.18622796833515162,0.03649808680153978,0.18622796833515162,0.37245593667030324,0.0,0.19598606550791947,
secondary/exploratory,smids,resnet50,jpeg,1,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.19220344424247737,0.04067941756766213,0.18622796833515162,0.37245593667030324,0.03208688770406268,0.2184388195356994,
secondary/exploratory,smids,resnet50,jpeg,2,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.2018406599760055,0.045984207457841514,0.18622796833515162,0.37245593667030324,0.08383644938206038,0.24692428247450157,
secondary/exploratory,smids,resnet50,jpeg,3,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.2245868533849716,0.05631158258153396,0.18622796833515162,0.37245593667030324,0.2059781105531157,0.3023798363100373,
secondary/exploratory,smids,resnet50,jpeg,4,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.25750336349010466,0.06999702629815871,0.18622796833515162,0.37245593667030324,0.38273195907222596,0.3758674216548727,
secondary/exploratory,smids,resnet50,jpeg,5,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.3485437333583832,0.022465335709034025,0.18622796833515162,0.37245593667030324,0.8715971423321032,0.12063352196703078,
secondary/exploratory,smids,resnet50,jpeg,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.0483333333333333,0.008640183897219877,0.0483333333333333,0.0966666666666666,0.0,0.17876242545972174,5.0
secondary/exploratory,smids,resnet50,jpeg,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.04416666666666662,0.008122328620674137,0.0483333333333333,0.0966666666666666,-0.08620689655172446,0.16804817835877536,5.0
secondary/exploratory,smids,resnet50,jpeg,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.04249999999999998,0.005432668671002206,0.0483333333333333,0.0966666666666666,-0.1206896551724135,0.11240004146901124,5.0
secondary/exploratory,smids,resnet50,jpeg,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.049166666666666636,0.010785149254620633,0.0483333333333333,0.0966666666666666,0.017241379310344952,0.2231410190611167,5.0
secondary/exploratory,smids,resnet50,jpeg,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.07916666666666664,0.021850184336878162,0.0483333333333333,0.0966666666666666,0.6379310344827592,0.45207277938368645,5.0
secondary/exploratory,smids,resnet50,jpeg,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.3125,0.09109671295448102,0.0483333333333333,0.0966666666666666,5.465517241379316,1.8847595783685742,5.0
secondary/exploratory,smids,xception,jpeg,0,aps,conformal_coverage,APS coverage,3,0.9866666666666667,0.005773502691896279,0.9866666666666667,0.85,-0.0,0.04224514164802154,
secondary/exploratory,smids,xception,jpeg,1,aps,conformal_coverage,APS coverage,3,0.9866666666666667,0.0066666666666666125,0.9866666666666667,0.85,-0.0,0.048780487804877634,
secondary/exploratory,smids,xception,jpeg,2,aps,conformal_coverage,APS coverage,3,0.9833333333333334,0.005773502691896279,0.9866666666666667,0.85,0.02439024390243877,0.04224514164802154,
secondary/exploratory,smids,xception,jpeg,3,aps,conformal_coverage,APS coverage,3,0.9855555555555554,0.003849001794597586,0.9866666666666667,0.85,0.008130081300814275,0.028163427765348182,
secondary/exploratory,smids,xception,jpeg,4,aps,conformal_coverage,APS coverage,3,0.98,0.0033333333333331883,0.9866666666666667,0.85,0.04878048780487835,0.024390243902437953,
secondary/exploratory,smids,xception,jpeg,5,aps,conformal_coverage,APS coverage,3,0.9644444444444445,0.0138777733297742,0.9866666666666667,0.85,0.16260162601625952,0.1015446829007868,
secondary/exploratory,smids,xception,jpeg,0,raw_softmax,accuracy,Accuracy,3,0.8877777777777779,0.021688023662159054,0.8877777777777779,0.8377777777777778,-0.0,0.4337604732431807,5.0
secondary/exploratory,smids,xception,jpeg,1,raw_softmax,accuracy,Accuracy,3,0.8711111111111111,0.01835856849095364,0.8877777777777779,0.8377777777777778,0.3333333333333363,0.3671713698190725,5.0
secondary/exploratory,smids,xception,jpeg,2,raw_softmax,accuracy,Accuracy,3,0.8688888888888888,0.0195315509236077,0.8877777777777779,0.8377777777777778,0.377777777777781,0.39063101847215365,5.0
secondary/exploratory,smids,xception,jpeg,3,raw_softmax,accuracy,Accuracy,3,0.8766666666666666,0.026034165586355507,0.8877777777777779,0.8377777777777778,0.22222222222222568,0.5206833117271097,5.0
secondary/exploratory,smids,xception,jpeg,4,raw_softmax,accuracy,Accuracy,3,0.8577777777777778,0.021169509870286263,0.8877777777777779,0.8377777777777778,0.6000000000000022,0.42339019740572487,5.0
secondary/exploratory,smids,xception,jpeg,5,raw_softmax,accuracy,Accuracy,3,0.8044444444444445,0.05388602512436508,0.8877777777777779,0.8377777777777778,1.6666666666666659,1.0777205024873007,5.0
secondary/exploratory,smids,xception,jpeg,0,raw_softmax,ece,ECE,3,0.051576605041821766,0.02328901129418406,0.051576605041821766,0.10315321008364353,0.0,0.4515421531777784,
secondary/exploratory,smids,xception,jpeg,1,raw_softmax,ece,ECE,3,0.05665967388285526,0.013160421414290122,0.051576605041821766,0.10315321008364353,0.09855376942533932,0.2551626149805473,
secondary/exploratory,smids,xception,jpeg,2,raw_softmax,ece,ECE,3,0.05174236632055703,0.01101168957660952,0.051576605041821766,0.10315321008364353,0.0032138850279279543,0.21350163640434466,
secondary/exploratory,smids,xception,jpeg,3,raw_softmax,ece,ECE,3,0.05510155614879394,0.02604502021954866,0.051576605041821766,0.10315321008364353,0.06834399247709123,0.504977405907768,
secondary/exploratory,smids,xception,jpeg,4,raw_softmax,ece,ECE,3,0.050451298620965666,0.030082964460289182,0.051576605041821766,0.10315321008364353,-0.021818156118333605,0.5832676353144202,
secondary/exploratory,smids,xception,jpeg,5,raw_softmax,ece,ECE,3,0.055761256085501774,0.004933911410510237,0.051576605041821766,0.10315321008364353,0.08113467414706364,0.0956618103597453,
secondary/exploratory,smids,xception,jpeg,0,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.28184684614340466,0.1500669198712702,0.28184684614340466,0.5636936922868093,0.0,0.5324413663827752,
secondary/exploratory,smids,xception,jpeg,1,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.30172265569369,0.1455372381333344,0.28184684614340466,0.5636936922868093,0.07051989341818804,0.5163699368105916,
secondary/exploratory,smids,xception,jpeg,2,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.3189713209867477,0.14920091161979182,0.28184684614340466,0.5636936922868093,0.1317186101293252,0.5293687464002271,
secondary/exploratory,smids,xception,jpeg,3,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.33515180647373194,0.15018791428542674,0.28184684614340466,0.5636936922868093,0.18912739688137412,0.5328706577366156,
secondary/exploratory,smids,xception,jpeg,4,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.3729884922504425,0.146729524631124,0.28184684614340466,0.5636936922868093,0.32337295007610145,0.5206002005659042,
secondary/exploratory,smids,xception,jpeg,5,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.485123614470164,0.1548997022779967,0.28184684614340466,0.5636936922868093,0.7212313038384379,0.5495882050749761,
secondary/exploratory,smids,xception,jpeg,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.052777777777777764,0.01683938285136407,0.052777777777777764,0.10555555555555553,0.0,0.3190619908679509,5.0
secondary/exploratory,smids,xception,jpeg,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.052777777777777736,0.012028130608117181,0.052777777777777764,0.10555555555555553,-5.258951169277059e-16,0.22790142204853614,5.0
secondary/exploratory,smids,xception,jpeg,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.059722222222222156,0.0063646884652164394,0.052777777777777764,0.10555555555555553,0.1315789473684201,0.12059409723567993,5.0
secondary/exploratory,smids,xception,jpeg,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.061111111111111095,0.014632852434517712,0.052777777777777764,0.10555555555555553,0.15789473684210528,0.2772540461277041,5.0
secondary/exploratory,smids,xception,jpeg,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.0736111111111111,0.022948210613692108,0.052777777777777764,0.10555555555555553,0.39473684210526333,0.4348082011015348,5.0
secondary/exploratory,smids,xception,jpeg,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.13749999999999998,0.05416666666666665,0.052777777777777764,0.10555555555555553,1.6052631578947374,1.026315789473684,5.0
secondary/exploratory,hushem,resnet50,resample,0,aps,conformal_coverage,APS coverage,5,0.9582452431289639,0.03827820942600411,0.9582452431289639,0.85,-0.0,0.35362486442382757,
secondary/exploratory,hushem,resnet50,resample,1,aps,conformal_coverage,APS coverage,5,0.9816067653276956,0.019080265061088352,0.9582452431289639,0.85,-0.2158203125000029,0.17626885495888292,
secondary/exploratory,hushem,resnet50,resample,2,aps,conformal_coverage,APS coverage,5,0.9583509513742072,0.010292314118087188,0.9582452431289639,0.85,-0.0009765625000021665,0.0950832925362353,
secondary/exploratory,hushem,resnet50,resample,3,aps,conformal_coverage,APS coverage,5,0.9630021141649049,0.026427061310782273,0.9582452431289639,0.85,-0.04394531250000211,0.2441406250000007,
secondary/exploratory,hushem,resnet50,resample,4,aps,conformal_coverage,APS coverage,5,0.9768498942917546,0.023257015152526088,0.9582452431289639,0.85,-0.17187500000000078,0.214854847014548,
secondary/exploratory,hushem,resnet50,resample,5,aps,conformal_coverage,APS coverage,5,0.9304439746300212,0.0436512340068788,0.9582452431289639,0.85,0.2568359374999985,0.40326237666511144,
secondary/exploratory,hushem,resnet50,resample,0,raw_softmax,accuracy,Accuracy,5,0.8654334038054967,0.07816300968507428,0.8654334038054967,0.8154334038054967,-0.0,1.5632601937014843,1.0
secondary/exploratory,hushem,resnet50,resample,1,raw_softmax,accuracy,Accuracy,5,0.8143763213530656,0.0554419339900216,0.8654334038054967,0.8154334038054967,1.0211416490486216,1.108838679800431,1.0
secondary/exploratory,hushem,resnet50,resample,2,raw_softmax,accuracy,Accuracy,5,0.7957716701902748,0.08676580162986837,0.8654334038054967,0.8154334038054967,1.3932346723044362,1.7353160325973658,1.0
secondary/exploratory,hushem,resnet50,resample,3,raw_softmax,accuracy,Accuracy,5,0.7265327695560254,0.0930079388696716,0.8654334038054967,0.8154334038054967,2.7780126849894233,1.8601587773934303,1.0
secondary/exploratory,hushem,resnet50,resample,4,raw_softmax,accuracy,Accuracy,5,0.6613107822410148,0.10376006032726333,0.8654334038054967,0.8154334038054967,4.082452431289634,2.0752012065452647,1.0
secondary/exploratory,hushem,resnet50,resample,5,raw_softmax,accuracy,Accuracy,5,0.47610993657505285,0.12089992080081768,0.8654334038054967,0.8154334038054967,7.786469344608871,2.4179984160163515,1.0
secondary/exploratory,hushem,resnet50,resample,0,raw_softmax,ece,ECE,5,0.13218638327358637,0.042488959005374076,0.13218638327358637,0.26437276654717273,0.0,0.32143219258397143,
secondary/exploratory,hushem,resnet50,resample,1,raw_softmax,ece,ECE,5,0.10874596191511088,0.03212295062521067,0.13218638327358637,0.26437276654717273,-0.17732856273070738,0.2430125541654752,
secondary/exploratory,hushem,resnet50,resample,2,raw_softmax,ece,ECE,5,0.15574166189414498,0.03974468770764157,0.13218638327358637,0.26437276654717273,0.17819746661655927,0.3006715723917034,
secondary/exploratory,hushem,resnet50,resample,3,raw_softmax,ece,ECE,5,0.17856846884932626,0.05394510132191862,0.13218638327358637,0.26437276654717273,0.3508839899170462,0.4080987767875331,
secondary/exploratory,hushem,resnet50,resample,4,raw_softmax,ece,ECE,5,0.17722451220292115,0.059194498967732656,0.13218638327358637,0.26437276654717273,0.3407168561085396,0.4478108675174031,
secondary/exploratory,hushem,resnet50,resample,5,raw_softmax,ece,ECE,5,0.17298907331697025,0.06239155516877864,0.13218638327358637,0.26437276654717273,0.3086754401845952,0.4719968397928457,
secondary/exploratory,hushem,resnet50,resample,0,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.41389878988265993,0.07404948582141009,0.41389878988265993,0.8277975797653199,0.0,0.17890722957272495,4.0
secondary/exploratory,hushem,resnet50,resample,1,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.49955022931098936,0.10479308417747622,0.41389878988265993,0.8277975797653199,0.20693812478314216,0.25318528765736426,4.0
secondary/exploratory,hushem,resnet50,resample,2,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.5514415919780731,0.12103645431498015,0.41389878988265993,0.8277975797653199,0.33231023007920957,0.29243007535560545,4.0
secondary/exploratory,hushem,resnet50,resample,3,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.7848350405693054,0.18802631295195765,0.41389878988265993,0.8277975797653199,0.89620037495593,0.45428089559107676,4.0
secondary/exploratory,hushem,resnet50,resample,4,raw_softmax,mean_predictive_entropy,Predictive entropy,5,1.0159709572792053,0.17992417585703743,0.41389878988265993,0.8277975797653199,1.4546362108650581,0.43470573061604223,4.0
secondary/exploratory,hushem,resnet50,resample,5,raw_softmax,mean_predictive_entropy,Predictive entropy,5,1.1405940055847168,0.08619514905303938,0.41389878988265993,0.8277975797653199,1.7557316751471406,0.2082517541969032,4.0
secondary/exploratory,hushem,resnet50,resample,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.08571428571428567,0.07284313590846836,0.08571428571428567,0.17142857142857135,0.0,0.8498365855987979,3.0
secondary/exploratory,hushem,resnet50,resample,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.11984126984126978,0.06223457117496938,0.08571428571428567,0.17142857142857135,0.3981481481481481,0.7260699970413098,3.0
secondary/exploratory,hushem,resnet50,resample,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.13111111111111104,0.06307002591012913,0.08571428571428567,0.17142857142857135,0.5296296296296296,0.7358169689515068,3.0
secondary/exploratory,hushem,resnet50,resample,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.22809523809523807,0.10958073055029571,0.08571428571428567,0.17142857142857135,1.6611111111111119,1.2784418564201172,3.0
secondary/exploratory,hushem,resnet50,resample,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.2965079365079365,0.11661212416875615,0.08571428571428567,0.17142857142857135,2.4592592592592606,1.3604747819688223,3.0
secondary/exploratory,hushem,resnet50,resample,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.4893650793650794,0.11242925605254216,0.08571428571428567,0.17142857142857135,4.709259259259262,1.3116746539463258,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,0,aps,conformal_coverage,APS coverage,3,0.9577777777777777,0.010715167512214404,0.9577777777777777,0.85,-0.0,0.09941908001023676,
secondary/exploratory,smids,mobilenet_v3_large,resample,1,aps,conformal_coverage,APS coverage,3,0.9700000000000001,0.020000000000000018,0.9577777777777777,0.85,-0.11340206185567138,0.18556701030927855,
secondary/exploratory,smids,mobilenet_v3_large,resample,2,aps,conformal_coverage,APS coverage,3,0.9722222222222223,0.005091750772173152,0.9577777777777777,0.85,-0.13402061855670244,0.04724304840160658,
secondary/exploratory,smids,mobilenet_v3_large,resample,3,aps,conformal_coverage,APS coverage,3,0.9677777777777777,0.008388704928078687,0.9577777777777777,0.85,-0.09278350515463928,0.0778333446935136,
secondary/exploratory,smids,mobilenet_v3_large,resample,4,aps,conformal_coverage,APS coverage,3,0.9322222222222223,0.03371997978998559,0.9577777777777777,0.85,0.2371134020618547,0.31286579186584573,
secondary/exploratory,smids,mobilenet_v3_large,resample,5,aps,conformal_coverage,APS coverage,3,0.861111111111111,0.037466034000194125,0.9577777777777777,0.85,0.8969072164948457,0.3476229958780899,
secondary/exploratory,smids,mobilenet_v3_large,resample,0,raw_softmax,accuracy,Accuracy,3,0.8888888888888888,0.016442942874387495,0.8888888888888888,0.8388888888888888,-0.0,0.3288588574877496,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,1,raw_softmax,accuracy,Accuracy,3,0.8722222222222222,0.010715167512214413,0.8888888888888888,0.8388888888888888,0.33333333333333187,0.21430335024428807,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,2,raw_softmax,accuracy,Accuracy,3,0.8666666666666667,0.012018504251546616,0.8888888888888888,0.8388888888888888,0.4444444444444425,0.2403700850309321,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,3,raw_softmax,accuracy,Accuracy,3,0.8211111111111111,0.02834966849371796,0.8888888888888888,0.8388888888888888,1.3555555555555532,0.5669933698743587,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,4,raw_softmax,accuracy,Accuracy,3,0.7533333333333333,0.07505553499465138,0.8888888888888888,0.8388888888888888,2.7111111111111086,1.5011106998930264,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,5,raw_softmax,accuracy,Accuracy,3,0.5755555555555555,0.12047744525351964,0.8888888888888888,0.8388888888888888,6.266666666666661,2.4095489050703907,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,0,raw_softmax,ece,ECE,3,0.03958280318313167,0.0059184862295023335,0.03958280318313167,0.07916560636626334,0.0,0.14952165469737408,4.0
secondary/exploratory,smids,mobilenet_v3_large,resample,1,raw_softmax,ece,ECE,3,0.0403135424852371,0.00443909634007148,0.03958280318313167,0.07916560636626334,0.018461029622501287,0.11214709376528477,4.0
secondary/exploratory,smids,mobilenet_v3_large,resample,2,raw_softmax,ece,ECE,3,0.054734063479635435,0.004838597220547134,0.03958280318313167,0.07916560636626334,0.38277380776711944,0.12223988276325809,4.0
secondary/exploratory,smids,mobilenet_v3_large,resample,3,raw_softmax,ece,ECE,3,0.07009952111376651,0.012602359608515733,0.03958280318313167,0.07916560636626334,0.7709589891713285,0.3183796647804435,4.0
secondary/exploratory,smids,mobilenet_v3_large,resample,4,raw_softmax,ece,ECE,3,0.128548347916868,0.07038248527588839,0.03958280318313167,0.07916560636626334,2.247580706250973,1.778107653221541,4.0
secondary/exploratory,smids,mobilenet_v3_large,resample,5,raw_softmax,ece,ECE,3,0.2678995617893007,0.17883369472694627,0.03958280318313167,0.07916560636626334,5.76807957611923,4.517964377094869,4.0
secondary/exploratory,smids,mobilenet_v3_large,resample,0,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.21680468817551923,0.032669039399142466,0.21680468817551923,0.43360937635103847,0.0,0.15068419264390856,
secondary/exploratory,smids,mobilenet_v3_large,resample,1,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.29023244976997375,0.01866511216767213,0.21680468817551923,0.43360937635103847,0.338681613448365,0.08609182912392263,
secondary/exploratory,smids,mobilenet_v3_large,resample,2,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.32010923822720844,0.01291163616453629,0.21680468817551923,0.43360937635103847,0.4764866983321718,0.059554229538077964,
secondary/exploratory,smids,mobilenet_v3_large,resample,3,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.35820354024569195,0.009093429568424058,0.21680468817551923,0.43360937635103847,0.6521946239266746,0.041942956330641074,
secondary/exploratory,smids,mobilenet_v3_large,resample,4,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.3803066611289978,0.03141118556301271,0.21680468817551923,0.43360937635103847,0.7541440839190331,0.14488240926590598,
secondary/exploratory,smids,mobilenet_v3_large,resample,5,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.40977729360262555,0.12700738579360357,0.21680468817551923,0.43360937635103847,0.8900757961049297,0.5858147573394806,
secondary/exploratory,smids,mobilenet_v3_large,resample,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.05416666666666664,0.014433756729740645,0.05416666666666664,0.10833333333333328,0.0,0.26646935501059665,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.06805555555555554,0.004811252243246865,0.05416666666666664,0.10833333333333328,0.25641025641025667,0.08882311833686524,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.07916666666666662,0.004166666666666654,0.05416666666666664,0.10833333333333328,0.4615384615384614,0.07692307692307672,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.1083333333333333,0.018162078931419454,0.05416666666666664,0.10833333333333328,1.0000000000000002,0.33529991873389775,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.1958333333333333,0.07228896488707283,0.05416666666666664,0.10833333333333328,2.6153846153846168,1.334565505607499,3.0
secondary/exploratory,smids,mobilenet_v3_large,resample,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.3874999999999999,0.1393810723639811,0.05416666666666664,0.10833333333333328,6.153846153846155,2.573189028258114,3.0
secondary/exploratory,smids,resnet50,resample,0,aps,conformal_coverage,APS coverage,5,0.9773333333333334,0.013824294235551829,0.9773333333333334,0.85,-0.0,0.10856775577658498,
