analysis_tier,dataset,model,corruption,severity,mean,std,n_replicates,method,metric
secondary/exploratory,smids,xception,shot_noise,4,2.0,0.0,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,shot_noise,5,2.0,0.0,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,defocus_blur,1,0.888888888888889,0.02009237924447236,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,defocus_blur,2,0.8888888888888888,0.026736020923368825,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,defocus_blur,3,0.8711111111111111,0.0096225044864938,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,defocus_blur,4,0.8722222222222222,0.02912298316018034,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,defocus_blur,5,0.8011111111111111,0.02795499027868701,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,gaussian_noise,1,0.8666666666666667,0.03711842908553348,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,gaussian_noise,2,0.6999999999999998,0.029627314724385286,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,gaussian_noise,3,0.36222222222222217,0.017105338131489577,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,gaussian_noise,4,0.32444444444444437,0.0019245008972987368,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,gaussian_noise,5,0.32444444444444437,0.001924500897298725,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,illumination,1,0.8922222222222222,0.015030832509409592,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,illumination,2,0.8833333333333333,0.020816659994661358,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,illumination,3,0.8655555555555555,0.030792014356780063,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,illumination,4,0.8366666666666666,0.037564758898615484,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,illumination,5,0.758888888888889,0.050479185296002406,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,jpeg,1,0.8711111111111111,0.01835856849095364,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,jpeg,2,0.8688888888888888,0.0195315509236077,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,jpeg,3,0.8766666666666666,0.026034165586355507,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,jpeg,4,0.8577777777777778,0.021169509870286263,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,jpeg,5,0.8044444444444445,0.05388602512436508,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,motion_blur,1,0.8577777777777778,0.00962250448649373,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,motion_blur,2,0.8455555555555555,0.03097191081059187,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,motion_blur,3,0.8155555555555556,0.04286067004885756,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,motion_blur,4,0.6422222222222222,0.026943012562182518,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,motion_blur,5,0.47,0.028480012484391738,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,resample,1,0.8788888888888889,0.01387777332977426,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,resample,2,0.8744444444444445,0.024113927126900792,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,resample,3,0.8711111111111111,0.021688023662159012,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,resample,4,0.8466666666666667,0.03711842908553348,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,resample,5,0.7811111111111111,0.021688023662159068,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,shot_noise,1,0.8722222222222222,0.0309719108105919,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,shot_noise,2,0.861111111111111,0.020092379244472387,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,shot_noise,3,0.8444444444444444,0.001924500897298749,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,shot_noise,4,0.6844444444444444,0.08335555259338248,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,shot_noise,5,0.35888888888888887,0.0283496684937179,3,raw_softmax,accuracy
secondary/exploratory,smids,xception,defocus_blur,1,0.0565043414632479,0.017552216950972692,3,raw_softmax,ece
secondary/exploratory,smids,xception,defocus_blur,2,0.0475223233302434,0.015765462303842997,3,raw_softmax,ece
secondary/exploratory,smids,xception,defocus_blur,3,0.05644581248362853,0.035217622154211724,3,raw_softmax,ece
secondary/exploratory,smids,xception,defocus_blur,4,0.06318125324116809,0.04150383503764407,3,raw_softmax,ece
secondary/exploratory,smids,xception,defocus_blur,5,0.0632910530765851,0.036922468094641815,3,raw_softmax,ece
secondary/exploratory,smids,xception,gaussian_noise,1,0.048580245408746926,0.01702598238608989,3,raw_softmax,ece
secondary/exploratory,smids,xception,gaussian_noise,2,0.15743850724564656,0.04711111856459608,3,raw_softmax,ece
secondary/exploratory,smids,xception,gaussian_noise,3,0.5464594107204013,0.07164881233065754,3,raw_softmax,ece
secondary/exploratory,smids,xception,gaussian_noise,4,0.5902672369612588,0.0758043474575665,3,raw_softmax,ece
secondary/exploratory,smids,xception,gaussian_noise,5,0.4301093629002571,0.22066592091932982,3,raw_softmax,ece
secondary/exploratory,smids,xception,illumination,1,0.05769225733147724,0.013893488218089962,3,raw_softmax,ece
secondary/exploratory,smids,xception,illumination,2,0.053332074516349304,0.01945180495376344,3,raw_softmax,ece
secondary/exploratory,smids,xception,illumination,3,0.05499273074997787,0.039495215561218495,3,raw_softmax,ece
secondary/exploratory,smids,xception,illumination,4,0.06192270752456447,0.02120698746243043,3,raw_softmax,ece
secondary/exploratory,smids,xception,illumination,5,0.08039094242784707,0.04593902219602459,3,raw_softmax,ece
secondary/exploratory,smids,xception,jpeg,1,0.05665967388285526,0.013160421414290122,3,raw_softmax,ece
secondary/exploratory,smids,xception,jpeg,2,0.05174236632055703,0.01101168957660952,3,raw_softmax,ece
secondary/exploratory,smids,xception,jpeg,3,0.05510155614879394,0.02604502021954866,3,raw_softmax,ece
secondary/exploratory,smids,xception,jpeg,4,0.050451298620965666,0.030082964460289182,3,raw_softmax,ece
secondary/exploratory,smids,xception,jpeg,5,0.055761256085501774,0.004933911410510237,3,raw_softmax,ece
secondary/exploratory,smids,xception,motion_blur,1,0.05884276923206114,0.024602650679639147,3,raw_softmax,ece
secondary/exploratory,smids,xception,motion_blur,2,0.05151469763782283,0.022313304937113674,3,raw_softmax,ece
secondary/exploratory,smids,xception,motion_blur,3,0.04971155918306767,0.012222213159697326,3,raw_softmax,ece
secondary/exploratory,smids,xception,motion_blur,4,0.14210628665155833,0.057645762105054225,3,raw_softmax,ece
secondary/exploratory,smids,xception,motion_blur,5,0.3267053387231297,0.0999064101425271,3,raw_softmax,ece
secondary/exploratory,smids,xception,resample,1,0.05170412030484933,0.011983659666942526,3,raw_softmax,ece
secondary/exploratory,smids,xception,resample,2,0.06290178491009603,0.024297269730855966,3,raw_softmax,ece
secondary/exploratory,smids,xception,resample,3,0.05293688986036504,0.03429646016076436,3,raw_softmax,ece
secondary/exploratory,smids,xception,resample,4,0.058359785146183396,0.03889133542564874,3,raw_softmax,ece
secondary/exploratory,smids,xception,resample,5,0.0717261355784204,0.031223573213804617,3,raw_softmax,ece
secondary/exploratory,smids,xception,shot_noise,1,0.050279342664612564,0.0076780722449898775,3,raw_softmax,ece
secondary/exploratory,smids,xception,shot_noise,2,0.054200241135226306,0.013185944134994737,3,raw_softmax,ece
secondary/exploratory,smids,xception,shot_noise,3,0.06916088309552927,0.04160117332554352,3,raw_softmax,ece
secondary/exploratory,smids,xception,shot_noise,4,0.12280143456326587,0.040153669407356506,3,raw_softmax,ece
secondary/exploratory,smids,xception,shot_noise,5,0.2413461309009128,0.21628608058921633,3,raw_softmax,ece
secondary/exploratory,smids,xception,defocus_blur,1,0.2811098794142404,0.14964285932515767,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,defocus_blur,2,0.29126141468683875,0.14834436085163866,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,defocus_blur,3,0.3740471601486206,0.1587927371427472,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,defocus_blur,4,0.4136001467704773,0.16854528930159812,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,defocus_blur,5,0.5198167363802592,0.17851191318649506,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,gaussian_noise,1,0.31631993254025775,0.14778642872789724,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,gaussian_noise,2,0.4061628480752309,0.1407608099798371,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,gaussian_noise,3,0.2705746640761693,0.1703584861875575,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,gaussian_noise,4,0.2979925684630871,0.24224108130251476,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,gaussian_noise,5,0.583778502419591,0.48700772544003645,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,illumination,1,0.29340420663356775,0.1573081406223463,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,illumination,2,0.3227568765481313,0.16676395502637242,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,illumination,3,0.37339451412359875,0.1758839210154514,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,illumination,4,0.4385678668816884,0.17331738503819605,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,illumination,5,0.48936982949574787,0.163781732405688,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,jpeg,1,0.30172265569369,0.1455372381333344,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,jpeg,2,0.3189713209867477,0.14920091161979182,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,jpeg,3,0.33515180647373194,0.15018791428542674,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,jpeg,4,0.3729884922504425,0.146729524631124,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,jpeg,5,0.485123614470164,0.1548997022779967,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,motion_blur,1,0.34807607034842175,0.1570773611657051,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,motion_blur,2,0.3839426686366399,0.16302368768824188,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,motion_blur,3,0.44841015338897705,0.14717260401405266,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,motion_blur,4,0.5296586553255717,0.13216464552032814,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,motion_blur,5,0.517045130332311,0.16979114567311696,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,resample,1,0.3213990082343419,0.14843149070792933,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,resample,2,0.3488764266173045,0.15457432415857716,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,resample,3,0.3814416229724884,0.1599682213090662,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,resample,4,0.44655948877334595,0.16388431797350342,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,resample,5,0.5574465195337931,0.16302663150298746,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,shot_noise,1,0.30791166921456653,0.1474683025745396,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,shot_noise,2,0.35523734986782074,0.16625633083637123,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,shot_noise,3,0.43408525983492535,0.17516775839867132,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,shot_noise,4,0.6485933760801951,0.21944338580293474,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,shot_noise,5,0.8083415230115255,0.3852450345149487,3,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,xception,defocus_blur,1,0.054166666666666634,0.016666666666666653,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,defocus_blur,2,0.04861111111111107,0.012028130608117242,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,defocus_blur,3,0.06666666666666667,0.007216878364870318,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,defocus_blur,4,0.07777777777777774,0.006364688465216434,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,defocus_blur,5,0.12916666666666662,0.027322660517924965,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,gaussian_noise,1,0.07777777777777774,0.022948210613692073,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,gaussian_noise,2,0.23749999999999996,0.03818813079129867,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,gaussian_noise,3,0.6069444444444444,0.030142408908625982,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,gaussian_noise,4,0.6666666666666666,0.036324157862838956,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,gaussian_noise,5,0.6680555555555556,0.023692669596155548,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,illumination,1,0.05277777777777773,0.021381672664362035,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,illumination,2,0.06111111111111107,0.026787918780535974,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,illumination,3,0.07361111111111111,0.02511547405559045,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,illumination,4,0.10277777777777773,0.03367876570272819,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,illumination,5,0.18749999999999997,0.0506896877524852,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,jpeg,1,0.052777777777777736,0.012028130608117181,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,jpeg,2,0.059722222222222156,0.0063646884652164394,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,jpeg,3,0.061111111111111095,0.014632852434517712,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,jpeg,4,0.0736111111111111,0.022948210613692108,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,jpeg,5,0.13749999999999998,0.05416666666666665,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,motion_blur,1,0.075,0.025,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,motion_blur,2,0.09444444444444444,0.038714888513239884,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,motion_blur,3,0.11388888888888887,0.052923774675715705,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,motion_blur,4,0.3055555555555555,0.03393553256352949,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,motion_blur,5,0.5125,0.02886751345948128,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,resample,1,0.0569444444444444,0.016839382851364118,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,resample,2,0.06388888888888887,0.006364688465216445,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,resample,3,0.06527777777777773,0.006364688465216445,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,resample,4,0.0930555555555555,0.010485881160098251,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,resample,5,0.14305555555555552,0.006364688465216447,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,shot_noise,1,0.0569444444444444,0.027110029577698813,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,shot_noise,2,0.0694444444444444,0.01924500897298751,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,shot_noise,3,0.08888888888888886,0.00636468846521644,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,shot_noise,4,0.2472222222222222,0.08753306253660406,3,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,shot_noise,5,0.6277777777777778,0.029265704869035365,3,raw_softmax,risk_at_80_coverage
