dataset,model,seed,fold,corruption,severity,n_samples,run_id,checkpoint,manifest_sha256,corruption_protocol_sha256,evaluation_git_revision,method,metric,value
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,auroc_ovr_macro,0.955415566393784
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,ece,0.0531296034653981
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,adaptive_ece,0.0527264237403869
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,brier,0.2186140557173085
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,nll,0.3817636730938786
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,aurc,0.0420810280740356
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,risk_at_80_coverage,0.075
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,failure_detection_auroc,0.8393529613146182
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,mean_confidence,0.8828765749931335
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,mean_predictive_entropy,0.3000205755233764
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,aps,conformal_coverage,0.9866666666666668
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,aps,conformal_mean_set_size,1.88
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,aurc,0.0461061089390277
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,risk_at_80_coverage,0.1
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,failure_detection_auroc,0.7970525568181818
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,mean_ood_score,-1.8568644118008488
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,shift_detection_auroc,0.5221444444444444
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mahalanobis,aurc,0.1702868189997845
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mahalanobis,risk_at_80_coverage,0.1666666666666666
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mahalanobis,failure_detection_auroc,0.4202769886363636
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mahalanobis,mean_ood_score,15696.833683844276
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mahalanobis,shift_detection_auroc,0.6025777777777778
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,accuracy,0.8533333333333334
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,macro_f1,0.8551171181279801
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,recall_class_0,0.8431372549019608
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,recall_class_1,0.7920792079207921
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,recall_class_2,0.9278350515463918
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,auroc_ovr_macro,0.9573729040832842
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,ece,0.0745556621666918
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,adaptive_ece,0.0747608926142772
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,brier,0.2132169765942156
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,nll,0.3778046479713641
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,aurc,0.0431775076937285
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,risk_at_80_coverage,0.0916666666666666
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,failure_detection_auroc,0.8185369318181819
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,mean_confidence,0.8117889063674931
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,mean_predictive_entropy,0.4710082705058461
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,mean_mutual_information,0.0026997040176433
smids,xception,2026,,jpeg,1,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,mean_variation_ratio,0.0189999999999999
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,accuracy,0.8466666666666667
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,macro_f1,0.847983852133587
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,recall_class_0,0.803921568627451
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,recall_class_1,0.8118811881188119
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,recall_class_2,0.9278350515463918
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,auroc_ovr_macro,0.9579657663750076
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,ece,0.0636282368501027
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,adaptive_ece,0.0771075991789499
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,brier,0.2136544635082422
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,nll,0.3873734599526918
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,aurc,0.040351429608234
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,risk_at_80_coverage,0.0666666666666666
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,failure_detection_auroc,0.8545874700445053
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,mean_confidence,0.8001236915588379
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,mean_predictive_entropy,0.4901890158653259
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,mean_ood_score,0.1998763264656573
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,shift_detection_auroc,0.5347222222222222
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,accuracy,0.8466666666666667
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,macro_f1,0.847983852133587
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,recall_class_0,0.803921568627451
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,recall_class_1,0.8118811881188119
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,recall_class_2,0.9278350515463918
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,auroc_ovr_macro,0.958329311688296
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,ece,0.0465540727972984
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,adaptive_ece,0.0441904231905937
smids,xception,2026,,jpeg,2,300,20260901T102522Z-a3933ecb0c,results/checkpoints/smids-xception-seed2026-20260901T102522Z-a3933ecb0c.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,brier,0.2068312238330511
